,Unnamed: 0,State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,c-type,Rlow,Ravg,Rhigh,Phx10
12632,12632,Uttar Pradesh,AGRA,2014,Rabi       ,Barley,4245,7827.0,2,1.0,0.0,0.0,82.0
12633,12633,Uttar Pradesh,AGRA,2014,Rabi       ,Coriander,65,31.0,2,1.0,0.0,0.0,82.0
12634,12634,Uttar Pradesh,AGRA,2014,Rabi       ,Garlic,9,52.0,3,1.0,0.0,0.0,82.0
12635,12635,Uttar Pradesh,AGRA,2014,Rabi       ,Gram,528,600.0,2,1.0,0.0,0.0,82.0
12636,12636,Uttar Pradesh,AGRA,2014,Rabi       ,Masoor,551,516.0,2,1.0,0.0,0.0,82.0
12637,12637,Uttar Pradesh,AGRA,2014,Rabi       ,Onion,97,1484.0,1,1.0,0.0,0.0,81.0
12638,12638,Uttar Pradesh,AGRA,2014,Rabi       ,Peas & beans (Pulses),58,26.0,2,1.0,0.0,0.0,82.0
12639,12639,Uttar Pradesh,AGRA,2014,Rabi       ,Potato,67228,1836400.0,2,1.0,0.0,0.0,82.0
12640,12640,Uttar Pradesh,AGRA,2014,Rabi       ,Rapeseed &Mustard,45613,59793.0,2,1.0,0.0,0.0,82.0
12641,12641,Uttar Pradesh,AGRA,2014,Rabi       ,Wheat,136036,327983.0,2,1.0,0.0,0.0,82.0
12642,12642,Uttar Pradesh,AGRA,2014,Summer     ,Maize,299,532.0,2,1.0,0.0,0.0,82.0
12643,12643,Uttar Pradesh,AGRA,2014,Summer     ,Moong(Green Gram),645,457.0,2,1.0,0.0,0.0,82.0
12644,12644,Uttar Pradesh,AGRA,2014,Summer     ,Onion,79,1276.0,1,1.0,0.0,0.0,81.0
12645,12645,Uttar Pradesh,ALIGARH,1997,Kharif     ,Arhar/Tur,19950,13213.0,2,,,,83.0
12646,12646,Uttar Pradesh,ALIGARH,1997,Kharif     ,Bajra,73168,135408.0,2,,,,83.0
12647,12647,Uttar Pradesh,ALIGARH,1997,Kharif     ,Jowar,11,6.0,2,,,,83.0
12648,12648,Uttar Pradesh,ALIGARH,1997,Kharif     ,Maize,44245,96897.0,2,,,,83.0
12649,12649,Uttar Pradesh,ALIGARH,1997,Kharif     ,Moong(Green Gram),175,50.0,2,,,,83.0
12650,12650,Uttar Pradesh,ALIGARH,1997,Kharif     ,Moth,3,1.0,2,,,,83.0
12651,12651,Uttar Pradesh,ALIGARH,1997,Kharif     ,Oilseeds total,39556,23487.0,2,,,,83.0
12652,12652,Uttar Pradesh,ALIGARH,1997,Kharif     ,Onion,88,870.0,1,,,,82.0
12653,12653,Uttar Pradesh,ALIGARH,1997,Kharif     ,Rice,17167,36571.0,1,,,,82.0
12654,12654,Uttar Pradesh,ALIGARH,1997,Kharif     ,Sesamum,47,11.0,2,,,,83.0
12655,12655,Uttar Pradesh,ALIGARH,1997,Kharif     ,Soyabean,1,1.0,2,,,,83.0
12656,12656,Uttar Pradesh,ALIGARH,1997,Kharif     ,Total foodgrain,389634,1007009.0,2,,,,83.0
12657,12657,Uttar Pradesh,ALIGARH,1997,Kharif     ,Urad,453,240.0,2,,,,83.0
12658,12658,Uttar Pradesh,ALIGARH,1997,Rabi       ,Barley,26159,95194.0,2,,,,83.0
12659,12659,Uttar Pradesh,ALIGARH,1997,Rabi       ,Gram,2709,2726.0,2,,,,83.0
12660,12660,Uttar Pradesh,ALIGARH,1997,Rabi       ,Masoor,1648,1396.0,2,,,,83.0
12661,12661,Uttar Pradesh,ALIGARH,1997,Rabi       ,Peas & beans (Pulses),3115,4984.0,2,,,,83.0
12662,12662,Uttar Pradesh,ALIGARH,1997,Rabi       ,Rapeseed &Mustard,39033,23064.0,2,,,,83.0
12663,12663,Uttar Pradesh,ALIGARH,1997,Rabi       ,Sunflower,475,411.0,2,,,,83.0
12664,12664,Uttar Pradesh,ALIGARH,1997,Rabi       ,Wheat,190423,616108.0,2,,,,83.0
12665,12665,Uttar Pradesh,ALIGARH,1997,Summer     ,Maize,47,74.0,2,,,,83.0
12666,12666,Uttar Pradesh,ALIGARH,1997,Summer     ,Moong(Green Gram),10247,4089.0,2,,,,83.0
12667,12667,Uttar Pradesh,ALIGARH,1997,Summer     ,Urad,114,52.0,2,,,,83.0
12668,12668,Uttar Pradesh,ALIGARH,1997,Whole Year ,Potato,4295,75462.0,2,,,,83.0
12669,12669,Uttar Pradesh,ALIGARH,1997,Whole Year ,Sugarcane,10099,598346.0,2,,,,83.0
12670,12670,Uttar Pradesh,ALIGARH,1998,Kharif     ,Arhar/Tur,16193,5693.0,2,,,,83.0
12671,12671,Uttar Pradesh,ALIGARH,1998,Kharif     ,Bajra,72087,87299.0,2,,,,83.0
12672,12672,Uttar Pradesh,ALIGARH,1998,Kharif     ,Cotton(lint),2154,178.0,2,,,,83.0
12673,12673,Uttar Pradesh,ALIGARH,1998,Kharif     ,Groundnut,2,2.0,3,,,,83.0
12674,12674,Uttar Pradesh,ALIGARH,1998,Kharif     ,Jowar,7,3.0,2,,,,83.0
12675,12675,Uttar Pradesh,ALIGARH,1998,Kharif     ,Maize,42847,48246.0,2,,,,83.0
12676,12676,Uttar Pradesh,ALIGARH,1998,Kharif     ,Moong(Green Gram),205,44.0,2,,,,83.0
12677,12677,Uttar Pradesh,ALIGARH,1998,Kharif     ,Moth,3,1.0,2,,,,83.0
12678,12678,Uttar Pradesh,ALIGARH,1998,Kharif     ,Rice,22174,35078.0,1,,,,82.0
12679,12679,Uttar Pradesh,ALIGARH,1998,Kharif     ,Sesamum,40,7.0,2,,,,83.0
12680,12680,Uttar Pradesh,ALIGARH,1998,Kharif     ,Soyabean,1,,2,,,,83.0
12681,12681,Uttar Pradesh,ALIGARH,1998,Kharif     ,Urad,301,81.0,2,,,,83.0
12682,12682,Uttar Pradesh,ALIGARH,1998,Rabi       ,Barley,24371,78853.0,2,,,,83.0
12683,12683,Uttar Pradesh,ALIGARH,1998,Rabi       ,Gram,1998,1946.0,2,,,,83.0
12684,12684,Uttar Pradesh,ALIGARH,1998,Rabi       ,Masoor,1857,1346.0,2,,,,83.0
12685,12685,Uttar Pradesh,ALIGARH,1998,Rabi       ,Peas & beans (Pulses),3627,4962.0,2,,,,83.0
12686,12686,Uttar Pradesh,ALIGARH,1998,Rabi       ,Rapeseed &Mustard,28918,25126.0,2,,,,83.0
12687,12687,Uttar Pradesh,ALIGARH,1998,Rabi       ,Sunflower,660,830.0,2,,,,83.0
12688,12688,Uttar Pradesh,ALIGARH,1998,Rabi       ,Wheat,194677,629068.0,2,,,,83.0
12689,12689,Uttar Pradesh,ALIGARH,1998,Summer     ,Maize,47,48.0,2,,,,83.0
12690,12690,Uttar Pradesh,ALIGARH,1998,Summer     ,Moong(Green Gram),10368,3307.0,2,,,,83.0
12691,12691,Uttar Pradesh,ALIGARH,1998,Summer     ,Urad,103,52.0,2,,,,83.0
12692,12692,Uttar Pradesh,ALIGARH,1998,Whole Year ,Onion,100,1207.0,1,,,,82.0
12693,12693,Uttar Pradesh,ALIGARH,1998,Whole Year ,Potato,5503,116886.0,2,,,,83.0
12694,12694,Uttar Pradesh,ALIGARH,1998,Whole Year ,Sugarcane,9503,528025.0,2,,,,83.0
12695,12695,Uttar Pradesh,ALIGARH,1998,Whole Year ,Tobacco,21,106.0,1,,,,82.0
12696,12696,Uttar Pradesh,ALIGARH,1999,Kharif     ,Arhar/Tur,15667,11726.0,2,,,,83.0
12697,12697,Uttar Pradesh,ALIGARH,1999,Kharif     ,Bajra,75196,130908.0,2,,,,83.0
12698,12698,Uttar Pradesh,ALIGARH,1999,Kharif     ,Cotton(lint),1944,1976.0,2,,,,83.0
12699,12699,Uttar Pradesh,ALIGARH,1999,Kharif     ,Groundnut,3,3.0,3,,,,83.0
12700,12700,Uttar Pradesh,ALIGARH,1999,Kharif     ,Jowar,5,4.0,2,,,,83.0
12701,12701,Uttar Pradesh,ALIGARH,1999,Kharif     ,Maize,37254,72012.0,2,,,,83.0
12702,12702,Uttar Pradesh,ALIGARH,1999,Kharif     ,Moong(Green Gram),237,67.0,2,,,,83.0
12703,12703,Uttar Pradesh,ALIGARH,1999,Kharif     ,Rice,31898,56313.0,1,,,,82.0
12704,12704,Uttar Pradesh,ALIGARH,1999,Kharif     ,Sunflower,277,236.0,2,,,,83.0
12705,12705,Uttar Pradesh,ALIGARH,1999,Kharif     ,Urad,589,244.0,2,,,,83.0
12706,12706,Uttar Pradesh,ALIGARH,1999,Rabi       ,Barley,23052,86773.0,2,,,,83.0
12707,12707,Uttar Pradesh,ALIGARH,1999,Rabi       ,Gram,1515,1705.0,2,,,,83.0
12708,12708,Uttar Pradesh,ALIGARH,1999,Rabi       ,Maize,44,64.0,2,,,,83.0
12709,12709,Uttar Pradesh,ALIGARH,1999,Rabi       ,Rapeseed &Mustard,25472,32854.0,2,,,,83.0
12710,12710,Uttar Pradesh,ALIGARH,1999,Rabi       ,Wheat,205628,625621.0,2,,,,83.0
12711,12711,Uttar Pradesh,ALIGARH,1999,Summer     ,Moong(Green Gram),7441,1912.0,2,,,,83.0
12712,12712,Uttar Pradesh,ALIGARH,1999,Summer     ,Urad,109,56.0,2,,,,83.0
12713,12713,Uttar Pradesh,ALIGARH,1999,Whole Year ,Onion,133,1906.0,1,,,,82.0
12714,12714,Uttar Pradesh,ALIGARH,1999,Whole Year ,Peas & beans (Pulses),2817,5752.0,2,,,,83.0
12715,12715,Uttar Pradesh,ALIGARH,1999,Whole Year ,Potato,6801,184410.0,2,,,,83.0
12716,12716,Uttar Pradesh,ALIGARH,1999,Whole Year ,Sugarcane,8614,574967.0,2,,,,83.0
12717,12717,Uttar Pradesh,ALIGARH,1999,Whole Year ,Tobacco,12,59.0,1,,,,82.0
12718,12718,Uttar Pradesh,ALIGARH,2000,Kharif     ,Arhar/Tur,16890,14695.0,2,,,,83.0
12719,12719,Uttar Pradesh,ALIGARH,2000,Kharif     ,Bajra,82995,137685.0,2,,,,83.0
12720,12720,Uttar Pradesh,ALIGARH,2000,Kharif     ,Cotton(lint),1472,1153.0,2,,,,83.0
12721,12721,Uttar Pradesh,ALIGARH,2000,Kharif     ,Groundnut,1,1.0,3,,,,83.0
12722,12722,Uttar Pradesh,ALIGARH,2000,Kharif     ,Jowar,11,9.0,2,,,,83.0
12723,12723,Uttar Pradesh,ALIGARH,2000,Kharif     ,Maize,42821,91337.0,2,,,,83.0
12724,12724,Uttar Pradesh,ALIGARH,2000,Kharif     ,Moong(Green Gram),248,75.0,2,,,,83.0
12725,12725,Uttar Pradesh,ALIGARH,2000,Kharif     ,Moth,9,3.0,2,,,,83.0
12726,12726,Uttar Pradesh,ALIGARH,2000,Kharif     ,Rice,34648,68335.0,1,,,,82.0
12727,12727,Uttar Pradesh,ALIGARH,2000,Kharif     ,Sesamum,43,10.0,2,,,,83.0
12728,12728,Uttar Pradesh,ALIGARH,2000,Kharif     ,Urad,516,215.0,2,,,,83.0
12729,12729,Uttar Pradesh,ALIGARH,2000,Rabi       ,Barley,23678,82634.0,2,,,,83.0
12730,12730,Uttar Pradesh,ALIGARH,2000,Rabi       ,Gram,1281,1480.0,2,,,,83.0
12731,12731,Uttar Pradesh,ALIGARH,2000,Rabi       ,Maize,64,104.0,2,,,,83.0
12732,12732,Uttar Pradesh,ALIGARH,2000,Rabi       ,Masoor,2156,1751.0,2,,,,83.0
12733,12733,Uttar Pradesh,ALIGARH,2000,Rabi       ,Moong(Green Gram),4787,1656.0,2,,,,83.0
12734,12734,Uttar Pradesh,ALIGARH,2000,Rabi       ,Peas & beans (Pulses),2226,4245.0,2,,,,83.0
12735,12735,Uttar Pradesh,ALIGARH,2000,Rabi       ,Rapeseed &Mustard,19899,23876.0,2,,,,83.0
12736,12736,Uttar Pradesh,ALIGARH,2000,Rabi       ,Urad,84,37.0,2,,,,83.0
12737,12737,Uttar Pradesh,ALIGARH,2000,Rabi       ,Wheat,211657,709851.0,2,,,,83.0
12738,12738,Uttar Pradesh,ALIGARH,2000,Whole Year ,Potato,5531,145737.0,2,,,,83.0
12739,12739,Uttar Pradesh,ALIGARH,2000,Whole Year ,Sugarcane,9246,531201.0,2,,,,83.0
12740,12740,Uttar Pradesh,ALIGARH,2001,Kharif     ,Arhar/Tur,17338,10731.0,2,,,,83.0
12741,12741,Uttar Pradesh,ALIGARH,2001,Kharif     ,Bajra,82749,106726.0,2,,,,83.0
12742,12742,Uttar Pradesh,ALIGARH,2001,Kharif     ,Cotton(lint),1376,1424.0,2,,,,83.0
12743,12743,Uttar Pradesh,ALIGARH,2001,Kharif     ,Jowar,46,35.0,2,,,,83.0
12744,12744,Uttar Pradesh,ALIGARH,2001,Kharif     ,Maize,43886,89176.0,2,,,,83.0
12745,12745,Uttar Pradesh,ALIGARH,2001,Kharif     ,Moong(Green Gram),284,78.0,2,,,,83.0
12746,12746,Uttar Pradesh,ALIGARH,2001,Kharif     ,Moth,17,6.0,2,,,,83.0
12747,12747,Uttar Pradesh,ALIGARH,2001,Kharif     ,Rice,33654,65137.0,1,,,,82.0
12748,12748,Uttar Pradesh,ALIGARH,2001,Kharif     ,Sesamum,34,10.0,2,,,,83.0
12749,12749,Uttar Pradesh,ALIGARH,2001,Kharif     ,Sunflower,147,168.0,2,,,,83.0
12750,12750,Uttar Pradesh,ALIGARH,2001,Kharif     ,Urad,614,251.0,2,,,,83.0
12751,12751,Uttar Pradesh,ALIGARH,2001,Rabi       ,Barley,21788,79766.0,2,,,,83.0
12752,12752,Uttar Pradesh,ALIGARH,2001,Rabi       ,Gram,1071,1280.0,2,,,,83.0
12753,12753,Uttar Pradesh,ALIGARH,2001,Rabi       ,Maize,162,264.0,2,,,,83.0
12754,12754,Uttar Pradesh,ALIGARH,2001,Rabi       ,Masoor,2251,1799.0,2,,,,83.0
12755,12755,Uttar Pradesh,ALIGARH,2001,Rabi       ,Moong(Green Gram),4475,1624.0,2,,,,83.0
12756,12756,Uttar Pradesh,ALIGARH,2001,Rabi       ,Peas & beans (Pulses),1595,2835.0,2,,,,83.0
12757,12757,Uttar Pradesh,ALIGARH,2001,Rabi       ,Rapeseed &Mustard,16531,20257.0,2,,,,83.0
12758,12758,Uttar Pradesh,ALIGARH,2001,Rabi       ,Urad,76,24.0,2,,,,83.0
12759,12759,Uttar Pradesh,ALIGARH,2001,Rabi       ,Wheat,213864,700120.0,2,,,,83.0
12760,12760,Uttar Pradesh,ALIGARH,2001,Whole Year ,Potato,6059,158419.0,2,,,,83.0
12761,12761,Uttar Pradesh,ALIGARH,2001,Whole Year ,Sugarcane,9109,577729.0,2,,,,83.0
12762,12762,Uttar Pradesh,ALIGARH,2002,Kharif     ,Bajra,75675,116690.0,2,,,,83.0
12763,12763,Uttar Pradesh,ALIGARH,2002,Kharif     ,Cotton(lint),1308,1182.0,2,,,,83.0
12764,12764,Uttar Pradesh,ALIGARH,2002,Kharif     ,Groundnut,3,2.0,3,,,,83.0
12765,12765,Uttar Pradesh,ALIGARH,2002,Kharif     ,Jowar,3,3.0,2,,,,83.0
12766,12766,Uttar Pradesh,ALIGARH,2002,Kharif     ,Maize,26225,25386.0,2,,,,83.0
12767,12767,Uttar Pradesh,ALIGARH,2002,Kharif     ,Moong(Green Gram),369,104.0,2,,,,83.0
12768,12768,Uttar Pradesh,ALIGARH,2002,Kharif     ,Moth,2,1.0,2,,,,83.0
12769,12769,Uttar Pradesh,ALIGARH,2002,Kharif     ,Rice,26117,45992.0,1,,,,82.0
12770,12770,Uttar Pradesh,ALIGARH,2002,Kharif     ,Sesamum,27,4.0,2,,,,83.0
12771,12771,Uttar Pradesh,ALIGARH,2002,Kharif     ,Sunflower,31,45.0,2,,,,83.0
12772,12772,Uttar Pradesh,ALIGARH,2002,Kharif     ,Urad,596,238.0,2,,,,83.0
12773,12773,Uttar Pradesh,ALIGARH,2002,Rabi       ,Barley,18703,66227.0,2,,,,83.0
12774,12774,Uttar Pradesh,ALIGARH,2002,Rabi       ,Gram,772,744.0,2,,,,83.0
12775,12775,Uttar Pradesh,ALIGARH,2002,Rabi       ,Maize,95,105.0,2,,,,83.0
12776,12776,Uttar Pradesh,ALIGARH,2002,Rabi       ,Masoor,2233,2177.0,2,,,,83.0
12777,12777,Uttar Pradesh,ALIGARH,2002,Rabi       ,Onion,57,588.0,1,,,,82.0
12778,12778,Uttar Pradesh,ALIGARH,2002,Rabi       ,Peas & beans (Pulses),804,1340.0,2,,,,83.0
12779,12779,Uttar Pradesh,ALIGARH,2002,Rabi       ,Rapeseed &Mustard,21884,22569.0,2,,,,83.0
12780,12780,Uttar Pradesh,ALIGARH,2002,Rabi       ,Wheat,212456,718204.0,2,,,,83.0
12781,12781,Uttar Pradesh,ALIGARH,2002,Summer     ,Moong(Green Gram),3043,1187.0,2,,,,83.0
12782,12782,Uttar Pradesh,ALIGARH,2002,Summer     ,Onion,46,514.0,1,,,,82.0
12783,12783,Uttar Pradesh,ALIGARH,2002,Summer     ,Urad,67,28.0,2,,,,83.0
12784,12784,Uttar Pradesh,ALIGARH,2002,Whole Year ,Potato,8667,212532.0,2,,,,83.0
12785,12785,Uttar Pradesh,ALIGARH,2002,Whole Year ,Sugarcane,10135,629505.0,2,,,,83.0
12786,12786,Uttar Pradesh,ALIGARH,2002,Whole Year ,Tobacco,3,19.0,1,,,,82.0
12787,12787,Uttar Pradesh,ALIGARH,2003,Kharif     ,Arhar/Tur,17481,13380.0,2,,,,83.0
12788,12788,Uttar Pradesh,ALIGARH,2003,Kharif     ,Bajra,85570,133287.0,2,,,,83.0
12789,12789,Uttar Pradesh,ALIGARH,2003,Kharif     ,Jowar,11,10.0,2,,,,83.0
12790,12790,Uttar Pradesh,ALIGARH,2003,Kharif     ,Maize,30476,50224.0,2,,,,83.0
12791,12791,Uttar Pradesh,ALIGARH,2003,Kharif     ,Moong(Green Gram),586,137.0,2,,,,83.0
12792,12792,Uttar Pradesh,ALIGARH,2003,Kharif     ,Moth,7,2.0,2,,,,83.0
12793,12793,Uttar Pradesh,ALIGARH,2003,Kharif     ,Rice,30731,63252.0,1,,,,82.0
12794,12794,Uttar Pradesh,ALIGARH,2003,Kharif     ,Sesamum,19,2.0,2,,,,83.0
12795,12795,Uttar Pradesh,ALIGARH,2003,Kharif     ,Sunflower,113,191.0,2,,,,83.0
12796,12796,Uttar Pradesh,ALIGARH,2003,Kharif     ,Urad,607,144.0,2,,,,83.0
12797,12797,Uttar Pradesh,ALIGARH,2003,Rabi       ,Barley,17816,61643.0,2,,,,83.0
12798,12798,Uttar Pradesh,ALIGARH,2003,Rabi       ,Gram,480,655.0,2,,,,83.0
12799,12799,Uttar Pradesh,ALIGARH,2003,Rabi       ,Masoor,1977,1558.0,2,,,,83.0
12800,12800,Uttar Pradesh,ALIGARH,2003,Rabi       ,Onion,48,689.0,1,,,,82.0
12801,12801,Uttar Pradesh,ALIGARH,2003,Rabi       ,Peas & beans (Pulses),618,1255.0,2,,,,83.0
12802,12802,Uttar Pradesh,ALIGARH,2003,Rabi       ,Rapeseed &Mustard,17348,20671.0,2,,,,83.0
12803,12803,Uttar Pradesh,ALIGARH,2003,Rabi       ,Wheat,219859,723449.0,2,,,,83.0
12804,12804,Uttar Pradesh,ALIGARH,2003,Summer     ,Maize,72,98.0,2,,,,83.0
12805,12805,Uttar Pradesh,ALIGARH,2003,Summer     ,Moong(Green Gram),2836,1069.0,2,,,,83.0
12806,12806,Uttar Pradesh,ALIGARH,2003,Summer     ,Onion,77,760.0,1,,,,82.0
12807,12807,Uttar Pradesh,ALIGARH,2003,Summer     ,Rice,5,10.0,1,,,,82.0
12808,12808,Uttar Pradesh,ALIGARH,2003,Summer     ,Urad,54,30.0,2,,,,83.0
12809,12809,Uttar Pradesh,ALIGARH,2003,Whole Year ,Potato,8583,193332.0,2,,,,83.0
12810,12810,Uttar Pradesh,ALIGARH,2003,Whole Year ,Sugarcane,10735,614300.0,2,,,,83.0
12811,12811,Uttar Pradesh,ALIGARH,2003,Whole Year ,Tobacco,2,8.0,1,,,,82.0
12812,12812,Uttar Pradesh,ALIGARH,2004,Kharif     ,Bajra,80644,150165.0,2,,,,83.0
12813,12813,Uttar Pradesh,ALIGARH,2004,Kharif     ,Cotton(lint),1213,289.0,2,,,,83.0
12814,12814,Uttar Pradesh,ALIGARH,2004,Kharif     ,Groundnut,2,2.0,3,,,,83.0
12815,12815,Uttar Pradesh,ALIGARH,2004,Kharif     ,Jowar,13,10.0,2,,,,83.0
12816,12816,Uttar Pradesh,ALIGARH,2004,Kharif     ,Maize,28190,53589.0,2,,,,83.0
12817,12817,Uttar Pradesh,ALIGARH,2004,Kharif     ,Rice,38381,86421.0,1,,,,82.0
12818,12818,Uttar Pradesh,ALIGARH,2004,Kharif     ,Sannhamp,4,1.0,3,,,,83.0
12819,12819,Uttar Pradesh,ALIGARH,2004,Kharif     ,Sesamum,33,5.0,2,,,,83.0
12820,12820,Uttar Pradesh,ALIGARH,2004,Kharif     ,Sugarcane,9156,466077.0,2,,,,83.0
12821,12821,Uttar Pradesh,ALIGARH,2004,Rabi       ,Barley,15473,47549.0,2,,,,83.0
12822,12822,Uttar Pradesh,ALIGARH,2004,Rabi       ,Gram,342,425.0,2,,,,83.0
12823,12823,Uttar Pradesh,ALIGARH,2004,Rabi       ,Linseed,5,2.0,2,,,,83.0
12824,12824,Uttar Pradesh,ALIGARH,2004,Rabi       ,Potato,8670,246055.0,2,,,,83.0
12825,12825,Uttar Pradesh,ALIGARH,2004,Rabi       ,Rapeseed &Mustard,24760,33311.0,2,,,,83.0
12826,12826,Uttar Pradesh,ALIGARH,2004,Rabi       ,Turmeric,1,2.0,2,,,,83.0
12827,12827,Uttar Pradesh,ALIGARH,2004,Rabi       ,Wheat,218709,632775.0,2,,,,83.0
12828,12828,Uttar Pradesh,ALIGARH,2004,Summer     ,Sunflower,235,462.0,2,,,,83.0
12829,12829,Uttar Pradesh,ALIGARH,2004,Whole Year ,Dry chillies,78,73.0,2,,,,83.0
12830,12830,Uttar Pradesh,ALIGARH,2004,Whole Year ,Garlic,86,373.0,3,,,,83.0
12831,12831,Uttar Pradesh,ALIGARH,2004,Whole Year ,Guar seed,162,137.0,2,,,,83.0
12832,12832,Uttar Pradesh,ALIGARH,2004,Whole Year ,Onion,97,1111.0,1,,,,82.0
12833,12833,Uttar Pradesh,ALIGARH,2004,Whole Year ,Sweet potato,345,4009.0,3,,,,83.0
12834,12834,Uttar Pradesh,ALIGARH,2004,Whole Year ,Tobacco,7,35.0,1,,,,82.0
12835,12835,Uttar Pradesh,ALIGARH,2005,Kharif     ,Bajra,88563,153564.0,2,,,,83.0
12836,12836,Uttar Pradesh,ALIGARH,2005,Kharif     ,Cotton(lint),196,40.0,2,,,,83.0
12837,12837,Uttar Pradesh,ALIGARH,2005,Kharif     ,Jowar,10,9.0,2,,,,83.0
12838,12838,Uttar Pradesh,ALIGARH,2005,Kharif     ,Maize,26783,41514.0,2,,,,83.0
12839,12839,Uttar Pradesh,ALIGARH,2005,Kharif     ,Rice,36832,76868.0,1,,,,82.0
12840,12840,Uttar Pradesh,ALIGARH,2005,Kharif     ,Sesamum,11,2.0,2,,,,83.0
12841,12841,Uttar Pradesh,ALIGARH,2005,Kharif     ,Sugarcane,11251,605259.0,2,,,,83.0
12842,12842,Uttar Pradesh,ALIGARH,2005,Rabi       ,Barley,10358,27169.0,2,,,,83.0
12843,12843,Uttar Pradesh,ALIGARH,2005,Rabi       ,Gram,219,285.0,2,,,,83.0
12844,12844,Uttar Pradesh,ALIGARH,2005,Rabi       ,Potato,10291,239163.0,2,,,,83.0
12845,12845,Uttar Pradesh,ALIGARH,2005,Rabi       ,Rapeseed &Mustard,18311,23102.0,2,,,,83.0
12846,12846,Uttar Pradesh,ALIGARH,2005,Rabi       ,Wheat,215167,655184.0,2,,,,83.0
12847,12847,Uttar Pradesh,ALIGARH,2005,Summer     ,Sunflower,173,209.0,2,,,,83.0
12848,12848,Uttar Pradesh,ALIGARH,2005,Whole Year ,Banana,2,77.0,2,,,,83.0
12849,12849,Uttar Pradesh,ALIGARH,2005,Whole Year ,Coriander,19,11.0,2,,,,83.0
12850,12850,Uttar Pradesh,ALIGARH,2005,Whole Year ,Dry chillies,55,50.0,2,,,,83.0
12851,12851,Uttar Pradesh,ALIGARH,2005,Whole Year ,Garlic,170,741.0,3,,,,83.0
12852,12852,Uttar Pradesh,ALIGARH,2005,Whole Year ,Guar seed,104,84.0,2,,,,83.0
12853,12853,Uttar Pradesh,ALIGARH,2005,Whole Year ,Onion,268,3445.0,1,,,,82.0
12854,12854,Uttar Pradesh,ALIGARH,2005,Whole Year ,Sweet potato,341,4460.0,3,,,,83.0
12855,12855,Uttar Pradesh,ALIGARH,2005,Whole Year ,Tobacco,3,14.0,1,,,,82.0
12856,12856,Uttar Pradesh,ALIGARH,2006,Kharif     ,Arhar/Tur,17930,11828.0,2,,,,83.0
12857,12857,Uttar Pradesh,ALIGARH,2006,Kharif     ,Bajra,83772,143837.0,2,,,,83.0
12858,12858,Uttar Pradesh,ALIGARH,2006,Kharif     ,Cotton(lint),1013,232.0,2,,,,83.0
12859,12859,Uttar Pradesh,ALIGARH,2006,Kharif     ,Dry ginger,1,3.0,3,,,,83.0
12860,12860,Uttar Pradesh,ALIGARH,2006,Kharif     ,Jowar,13,15.0,2,,,,83.0
12861,12861,Uttar Pradesh,ALIGARH,2006,Kharif     ,Maize,26381,41972.0,2,,,,83.0
12862,12862,Uttar Pradesh,ALIGARH,2006,Kharif     ,Other Kharif pulses,4318,1766.0,2,,,,83.0
12863,12863,Uttar Pradesh,ALIGARH,2006,Kharif     ,Rice,38447,79239.0,1,,,,82.0
12864,12864,Uttar Pradesh,ALIGARH,2006,Kharif     ,Sannhamp,4,1.0,3,,,,83.0
12865,12865,Uttar Pradesh,ALIGARH,2006,Kharif     ,Sesamum,15,2.0,2,,,,83.0
12866,12866,Uttar Pradesh,ALIGARH,2006,Kharif     ,Sugarcane,12617,753184.0,2,,,,83.0
12867,12867,Uttar Pradesh,ALIGARH,2006,Kharif     ,Sweet potato,145,1979.0,3,,,,83.0
12868,12868,Uttar Pradesh,ALIGARH,2006,Rabi       ,Barley,14643,40825.0,2,,,,83.0
12869,12869,Uttar Pradesh,ALIGARH,2006,Rabi       ,Garlic,93,409.0,3,,,,83.0
12870,12870,Uttar Pradesh,ALIGARH,2006,Rabi       ,Gram,381,316.0,2,,,,83.0
12871,12871,Uttar Pradesh,ALIGARH,2006,Rabi       ,Masoor,2191,1983.0,2,,,,83.0
12872,12872,Uttar Pradesh,ALIGARH,2006,Rabi       ,Onion,59,1132.0,1,,,,82.0
12873,12873,Uttar Pradesh,ALIGARH,2006,Rabi       ,Other  Rabi pulses,411,398.0,2,,,,83.0
12874,12874,Uttar Pradesh,ALIGARH,2006,Rabi       ,Potato,5313,126619.0,2,,,,83.0
12875,12875,Uttar Pradesh,ALIGARH,2006,Rabi       ,Rapeseed &Mustard,24760,27429.0,2,,,,83.0
12876,12876,Uttar Pradesh,ALIGARH,2006,Rabi       ,Tobacco,4,21.0,1,,,,82.0
12877,12877,Uttar Pradesh,ALIGARH,2006,Rabi       ,Turmeric,1,4.0,2,,,,83.0
12878,12878,Uttar Pradesh,ALIGARH,2006,Rabi       ,Wheat,222714,636071.0,2,,,,83.0
12879,12879,Uttar Pradesh,ALIGARH,2006,Summer     ,Maize,104,138.0,2,,,,83.0
12880,12880,Uttar Pradesh,ALIGARH,2006,Summer     ,Onion,83,967.0,1,,,,82.0
12881,12881,Uttar Pradesh,ALIGARH,2006,Summer     ,Sunflower,141,211.0,2,,,,83.0
12882,12882,Uttar Pradesh,ALIGARH,2006,Summer     ,Tobacco,3,9.0,1,,,,82.0
12883,12883,Uttar Pradesh,ALIGARH,2006,Whole Year ,Coriander,26,14.0,2,,,,83.0
